   63	1	1	152323000	0.005	#_64        
   64	1	1	154998000	0.005	#_65        
   65	1	1	159574000	0.005	#_66        
   66	1	1	170502000	0.005	#_67        
   67	1	1	171330000	0.005	#_68        
   68	1	1	175004000	0.005	#_69        
   69	1	1	181009000	0.005	#_70        
   70	1	1	183790000	0.005	#_71        
   71	1	1	181528000	0.005	#_72        
   72	1	1	172751000	0.005	#_73        
   73	1	1	161176000	0.005	#_74        
   74	1	1	158247000	0.005	#_75        
   75	1	1	154214000	0.005	#_76        
   76	1	1	153873000	0.005	#_77        
   77	1	1	161266000	0.005	#_78        
   78	1	1	165165000	0.005	#_79        
   79	1	1	165073000	0.005	#_80        
   80	1	1	162682000	0.005	#_81        
   81	1	1	159556000	0.005	#_82        
   82	1	1	159421000	0.005	#_83        
   83	1	1	154080000	0.005	#_84        
   84	1	1	147832000	0.005	#_85        
   85	1	1	144379000	0.005	#_86        
   86	1	1	140085000	0.005	#_87        
   87	1	1	135239000	0.005	#_88        
   88	1	1	134855000	0.005	#_89        
   89	1	1	131904000	0.005	#_90        
   90	1	1	141102000	0.005	#_91        
   91	1	1	151759000	0.005	#_92        
   92	1	1	155900000	0.005	#_93        
   93	1	1	154890000	0.005	#_94        
   94	1	1	161238000	0.005	#_95        
   95	1	1	164138000	0.005	#_96        
   96	1	1	165153000	0.005	#_97        
   97	1	1	163483000	0.005	#_98        
   98	1	1	159787000	0.005	#_99        
   99	1	1	160978000	0.005	#_100       
  100	1	1	157903000	0.005	#_101       
-9999	0	0	        0	    0	#_terminator
#_CPUE_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F; >=30 for special types
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_SD_Report: 0=no sdreport; 1=enable sdreport
#_Fleet	Units	Errtype	SD_Report
1	1	0	0	#_Fishery
2	1	0	0	#_Survey 
#
#_CPUE_data
#_year	seas	index	obs	se_log
   75	1	2	1176460000	0.1	#_1         
   77	1	2	1307920000	0.1	#_2         
   79	1	2	1273360000	0.1	#_3         
   81	1	2	1184080000	0.1	#_4         
   83	1	2	1300580000	0.1	#_5         
   85	1	2	1269590000	0.1	#_6         
   87	1	2	 926235000	0.1	#_7         
   89	1	2	1194200000	0.1	#_8         
   91	1	2	1220750000	0.1	#_9         
   93	1	2	1483880000	0.1	#_10        
   95	1	2	1310170000	0.1	#_11        
   97	1	2	1403020000	0.1	#_12        
   99	1	2	1247340000	0.1	#_13        
-9999	0	0	         0	  0	#_terminator
0 #_N_discard_fleets
#_discard_units (1=same_as_catchunits(bio/num); 2=fraction; 3=numbers)
#_discard_errtype:  >0 for DF of T-dist(read CV below); 0 for normal with CV; -1 for normal with se; -2 for lognormal
#
#_discard_fleet_info
#
#_discard_data
#
#_meanbodywt
0 #_use_meanbodywt
 #_DF_for_meanbodywt_T-distribution_like
#
#_population_length_bins
2 # length bin method: 1=use databins; 2=generate from binwidth,min,max below; 3=read vector
1 # binwidth for population size comp
10 # minimum size in the population (lower edge of first bin and size at age 0.00)
200 # maximum size in the population (lower edge of last bin)
1 #_use_lencomp
#
#_len_info
#_mintailcomp	addtocomp	combine_M_F	CompressBins	CompError	ParmSelect	minsamplesize
-1	1e-10	0	0	0	0	1	#_Fishery
-1	1e-10	0	0	0	0	1	#_Survey 
45 #_N_lbins
#_lbin_vector
20 23 26 29 32 35 38 41 44 47 50 53 56 59 62 65 68 71 74 77 80 83 86 89 92 95 98 101 104 107 110 113 116 119 122 125 128 131 134 137 140 143 146 149 152 #_lbin_vector
#
#_lencomp
#_Yr	Seas	FltSvy	Gender	Part	Nsamp	l20	l23	l26	l29	l32	l35	l38	l41	l44	l47	l50	l53	l56	l59	l62	l65	l68	l71	l74	l77	l80	l83	l86	l89	l92	l95	l98	l101	l104	l107	l110	l113	l116	l119	l122	l125	l128	l131	l134	l137	l140	l143	l146	l149	l152
   26	1	1	0	0	  5	 3.1714e-22	2.61867e-286	2.52118e-27	 3.22643e-27	5.16896e-06	5.74064e-62	9.00871e-29	1.81655e-13	 5.5034e-05	  0.0141223	3.12534e-12	   0.290427	0.000183002	  2.896e-05	   0.254853	  0.0513464	4.04759e-05	0.00163261	 0.00535666	3.68913e-05	0.000150714	 1.4917e-06	  0.0508942	3.87736e-07	3.07955e-18	   0.176754	9.56784e-10	3.56252e-08	1.91936e-06	7.72683e-07	1.21965e-05	3.41173e-05	 1.3119e-08	1.58932e-08	3.49686e-10	1.15221e-05	    0.15405	3.51904e-07	2.81085e-24	 7.0353e-07	6.59797e-16	5.54168e-24	6.50135e-09	           1.1015e-51	2.77231e-47	#_1         
   36	1	1	0	0	  5	3.17499e-53	6.96701e-246	4.99704e-54	3.83773e-149	  0.0154393	5.60427e-34	1.46492e-34	 0.00081237	 0.00972038	   0.055899	 0.00438996	1.25441e-07	  0.0669382	 7.1017e-07	4.40223e-09	2.30649e-05	8.83737e-06	 0.0614782	2.56856e-12	 0.00417525	1.49979e-11	3.53325e-10	2.05855e-06	   0.499961	 8.8549e-05	 0.00333307	 0.00225377	   0.169874	0.000823127	2.12724e-08	  0.0221982	7.04424e-08	0.000526633	1.97999e-13	  0.0804063	4.97842e-06	 0.00164233	3.49356e-09	8.14274e-35	1.00379e-29	1.80965e-26	1.37123e-36	1.13406e-16	          6.87143e-50	1.3932e-111	#_2         
   41	1	1	0	0	 10	5.43106e-40	 2.23833e-07	6.12694e-60	 1.47557e-12	 0.00138404	1.36025e-05	1.90621e-07	5.18539e-06	    0.04337	   0.103206	   0.085251	 0.00372259	   0.195756	 0.00176105	    0.11297	0.000652124	  0.0149956	 0.0339192	0.000658032	  0.0355753	 0.00175301	  0.0466864	 0.00114011	1.87524e-06	 0.00213054	   0.185255	 0.00652851	 0.00771495	  0.0287735	 0.00176711	 0.00153334	  0.0437035	0.000327641	  0.0325367	7.05733e-06	 0.00583925	1.50473e-31	3.71351e-07	 0.00106015	2.79823e-18	4.12138e-10	5.25064e-21	3.09927e-41	                    0	1.38174e-99	#_3         
   46	1	1	0	0	 10	2.68376e-07	 3.35705e-53	4.62242e-09	  0.00130736	3.63687e-07	0.000669502	 1.0223e-19	 0.00361874	    0.17088	   0.116613	   0.132597	   0.114117	0.000429157	  0.0111481	   0.107963	0.000323618	1.90374e-05	 0.0295588	2.84418e-05	   0.044386	5.56221e-06	  0.0172079	   0.003671	  0.0252846	 0.00039014	0.000160648	   0.124748	5.84545e-08	  0.0594883	 0.00140074	  0.0313758	3.71902e-06	0.000703785	1.48845e-05	1.43119e-06	3.73979e-09	9.39722e-17	 0.00134017	0.000543268	1.18622e-10	3.70958e-10	4.23678e-95	4.33668e-23	2.66247999999976e-311	1.07414e-46	#_4         
   51	1	1	0	0	 15	2.13859e-22	 8.25157e-49	6.76719e-27	 0.000600778	   0.106245	 0.00034785	 0.00103678	  0.0162873	  0.0796672	  0.0538843	  0.0229462	   0.017756	0.000954996	 0.00615735	  0.0520479	 0.00349818	  0.0327275	  0.172382	  0.0164172	   0.110576	  0.0306452	   0.114031	  0.0311789	 0.00034791	  0.0206939	  0.0121868	 0.00494972	 0.00791341	  0.0160475	 0.00289898	 0.00122505	 0.00066421	  0.0224425	  0.0169691	5.88771e-08	0.000667054	  0.0227287	2.11339e-10	0.000876533	 7.5647e-07	 1.0469e-09	4.27312e-30	 2.5835e-14	          3.03493e-14	1.87414e-11	#_5         
   56	1	1	0	0	 15	2.95523e-72	1.47502e-225	2.02373e-09	  0.00470333	 0.00408683	 0.00172108	1.57264e-05	  0.0102599	  0.0197228	   0.050614	  0.0293711	 0.00372739	    0.19356	  0.0219579	 0.00176961	   0.113461	3.96461e-05	0.00179858	  0.0766147	 0.00838984	0.000853083	  0.0634965	   0.215068	  0.0118658	 0.00367196	  0.0044608	  0.0632006	0.000630728	7.06788e-07	  0.0582952	4.01422e-09	 0.00848989	 0.00896735	 0.00674335	4.46555e-05	  0.0106715	 0.00159641	 1.8585e-06	2.78615e-21	9.74815e-08	4.42713e-21	  0.0001274	1.98768e-27	          3.81825e-87	1.35329e-08	#_6         
   61	1	1	0	0	 15	1.24441e-67	 1.46247e-10	6.89302e-10	 3.04039e-05	0.000427361	4.62355e-08	4.45082e-11	 0.00259294	   0.135726	  0.0709734	 0.00510366	  0.0518369	    0.18079	  0.0269348	  0.0280106	 0.00689602	   0.213199	 0.0073788	 0.00808654	  0.0521155	 0.00786014	 0.00707662	   0.124388	 0.00164655	 0.00113669	 0.00281522	 0.00185527	 0.00777986	 1.1797e-05	0.000738393	9.47656e-07	  0.0234434	    0.02758	1.04125e-06	8.47356e-08	 0.00339522	 3.4425e-11	7.17904e-07	 1.5712e-08	8.80444e-21	1.39801e-66	7.21901e-05	9.59142e-05	          7.02523e-45	3.86788e-25	#_7         
   66	1	1	0	0	 20	 0.00142258	1.27236e-200	6.89644e-90	 1.75461e-21	0.000341979	1.02889e-06	8.61781e-06	  0.0296327	  0.0211898	   0.120712	   0.132916	  0.0848885	  0.0323699	   0.085913	  0.0753079	  0.0443887	  0.0781528	0.00914464	  0.0142488	 0.00948033	0.000134309	   0.110089	 0.00233837	 0.00953641	 0.00177136	0.000145514	  0.0383959	   0.018482	0.000230711	  0.0193205	  0.0048005	  0.0200451	 0.00794124	7.83574e-07	  0.0259002	3.72651e-06	3.24049e-09	 1.2997e-09	9.35302e-17	3.61358e-05	4.19698e-12	0.000709634	1.92406e-51	          3.70242e-14	9.62358e-52	#_8         
   67	1	1	0	0	 20	4.81812e-18	  3.8251e-14	4.79405e-18	 8.20171e-10	0.000577272	 0.00017631	 0.00719137	 0.00129396	 0.00760802	0.000483255	  0.0772618	 0.00506833	  0.0384745	  0.0753072	  0.0281226	   0.074614	  0.0398514	 0.0418998	  0.0230607	  0.0271981	 0.00446959	  0.0166134	  0.0242902	  0.0236297	   0.015159	0.000468372	  0.0848014	  0.0922697	  0.0515057	  0.0199289	   0.135036	  0.0370587	9.78359e-05	  0.0185524	  0.0231014	0.000455648	 0.00166442	 0.00104304	3.10956e-10	 0.00166607	1.42569e-11	2.31601e-18	2.94535e-41	          1.08343e-81	8.39227e-93	#_9         
   69	1	1	0	0	 20	1.23485e-17	 1.82999e-67	 0.00532044	 0.000583908	  0.0203113	  0.0199338	0.000150472	  0.0080647	  0.0454889	   0.133927	  0.0439245	   0.052925	  0.0503284	   0.113656	  0.0105491	  0.0888213	 0.00150391	 0.0114781	 0.00181806	0.000994119	  0.0391439	  0.0704938	  0.0218414	 0.00625047	  0.0159489	  0.0228823	  0.0110699	  0.0100919	   0.139312	0.000143503	2.54553e-05	  0.0104571	2.02695e-06	  0.0348859	  0.0076257	5.05786e-06	3.41611e-05	6.61866e-06	2.74893e-07	6.03942e-19	6.57909e-09	3.35994e-29	2.99221e-13	          6.59689e-56	2.22042e-42	#_10        
   71	1	1	0	0	 25	 4.4097e-56	           0	0.000589724	 8.67633e-07	3.12319e-09	3.33471e-06	 0.00609301	 0.00133311	  0.0243764	  0.0463898	  0.0747377	  0.0178778	  0.0433676	  0.0200915	  0.0665802	 0.00726095	  0.0134615	 0.0104278	  0.0193789	  0.0163691	  0.0220783	    0.10314	  0.0600322	  0.0619487	 0.00270266	  0.0349014	 0.00730059	  0.0114965	  0.0291268	   0.191202	0.000252195	0.000354888	  0.0196815	0.000451327	   0.014139	  0.0189776	2.32973e-05	   0.052836	6.14601e-11	1.27726e-12	0.000729731	5.44849e-05	0.000231308	          6.53401e-14	2.70409e-40	#_11        
   73	1	1	0	0	 25	3.23506e-54	 2.31313e-91	2.65392e-06	   0.0134922	 0.00346162	  0.0129907	2.46366e-11	3.62855e-06	 0.00859552	  0.0477918	 0.00616746	  0.0312145	   0.163791	 0.00301152	   0.112635	  0.0301337	 0.00515902	 0.0266515	   0.039007	 0.00178568	  0.0703698	   0.106188	  0.0233421	 0.00292952	    0.11659	 0.00275598	  0.0196196	  0.0206566	  0.0570311	  0.0041789	 0.00238766	  0.0126429	 0.00896835	  0.0115872	 0.00969447	 0.00718523	3.32851e-07	0.000732134	  0.0171114	2.29235e-09	0.000134051	2.25001e-20	8.62591e-35	          5.14353e-08	9.52928e-22	#_12        
   75	1	1	0	0	 25	 4.4518e-36	 9.28267e-10	3.51117e-18	    0.020432	  0.0188024	 0.00625049	8.67438e-12	  0.0103581	  0.0574565	   0.141249	  0.0203182	    0.17084	  0.0718015	 0.00194385	  0.0938247	  0.0372178	  0.0265511	 0.0215952	0.000541733	 0.00958881	0.000222225	 0.00892421	1.37784e-05	  0.0527176	0.000838122	  0.0265962	 0.00335829	  0.0102263	 0.00144567	  0.0575414	 0.00114188	  0.0491476	0.000459084	    0.01397	  0.0350133	 0.00247824	3.15808e-05	4.78483e-07	 1.6513e-11	8.68535e-05	 0.00435303	  0.0226625	1.04375e-16	          5.25289e-78	1.33062e-93	#_13        
   77	1	1	0	0	 25	7.11061e-18	 5.69825e-72	2.80937e-24	  0.00015828	 0.00158855	   0.006226	  0.0593348	  0.0446321	  0.0526954	  0.0653634	   0.110663	  0.0199792	 0.00556338	8.82584e-06	   0.131814	  0.0139178	  0.0645024	 0.0488063	  0.0147823	   0.018831	 0.00661469	  0.0105715	  0.0148433	  0.0185535	  0.0212272	   0.096889	   0.022619	4.73555e-06	 0.00014484	 0.00683652	 0.00928548	  0.0222627	 0.00306673	0.000297597	2.70713e-06	0.000625805	2.34706e-11	5.04443e-08	  0.0439424	 0.00133829	  0.0618762	 0.00013061	1.92021e-28	           5.2493e-60	2.68609e-21	#_14        
   79	1	1	0	0	 25	2.82421e-22	 5.34994e-28	5.59977e-06	  0.00210121	  0.0129287	0.000755374	2.06897e-09	  0.0069935	   0.027809	  0.0206068	  0.0095031	 0.00762718	   0.037466	 0.00603241	   0.084272	0.000957186	  0.0102003	 0.0949821	   0.122864	   0.011005	 0.00819397	  0.0596106	 0.00689137	  0.0321908	  0.0916787	   0.011772	  0.0808589	 0.00677122	 0.00615988	   0.142165	 0.00718549	  0.0594564	 0.00247619	 0.00340239	0.000651451	6.47544e-05	9.17596e-12	5.65858e-09	  0.0239205	4.79665e-12	1.66929e-06	5.47347e-21	0.000419348	          1.99491e-05	1.09268e-09	#_15        
   81	1	1	0	0	 25	4.94824e-63	 1.33373e-60	  0.0160209	    0.002535	  0.0219166	  0.0495687	  0.0155182	0.000817689	0.000559319	   0.129164	0.000543726	  0.0283282	  0.0203635	   0.027597	  0.0861064	0.000982667	   0.354159	 0.0327251	0.000164647	  0.0122539	  0.0286624	 0.00710262	 0.00380435	0.000993612	 0.00483177	  0.0212346	 0.00886102	  0.0625394	 0.00106305	 0.00447801	  0.0227583	 0.00245909	5.67141e-05	  0.0285887	5.73878e-07	0.000492587	 4.8211e-05	8.93716e-05	1.58019e-05	 0.00259498	3.29989e-10	1.18256e-12	1.16042e-09	          1.36141e-44	6.88954e-12	#_16        
   83	1	1	0	0	 25	1.72354e-18	 6.75373e-31	0.000521709	 0.000699717	0.000446006	0.000810391	2.44487e-07	4.22133e-05	  0.0907683	1.11071e-06	   0.034899	0.000542437	  0.0162235	  0.0533862	  0.0070368	  0.0340454	  0.0146774	  0.185813	0.000621254	  0.0648479	 0.00446903	   0.023883	 0.00316653	  0.0151133	  0.0159427	  0.0175163	   0.126585	 0.00544733	  0.0608469	  0.0127376	 0.00408419	  0.0495202	  0.0386646	7.79102e-07	0.000986668	  0.0521987	1.05801e-08	0.000309813	  0.0601979	0.000104304	 0.00013394	 0.00259356	1.79116e-22	          5.07717e-23	  0.0001152	#_17        
   85	1	1	0	0	 25	5.96568e-49	 9.73526e-23	7.70948e-05	  0.00415229	1.48327e-06	7.74173e-08	5.94429e-06	  0.0179394	  0.0964752	   0.122498	  0.0639844	  0.0183011	  0.0193399	  0.0166309	   0.054906	   0.039244	  0.0314972	 0.0280044	  0.0121708	  0.0235789	  0.0108191	  0.0506285	0.000646908	  0.0734721	  0.0431796	  0.0491119	  0.0152973	  0.0422611	  0.0187612	  0.0101163	  0.0506001	 0.00347474	  0.0253847	  0.0018538	 0.00578877	1.08678e-09	  0.0183921	3.78048e-06	0.000793744	 0.00920576	  0.0206328	2.22038e-07	0.000768239	          4.81431e-07	6.56317e-11	#_18        
   87	1	1	0	0	 25	2.16837e-21	 2.63195e-29	0.000103162	   0.0540828	2.76809e-07	0.000864257	8.83187e-06	  0.0330911	  0.0455405	  0.0393485	 0.00867367	0.000111741	  0.0127861	  0.0580499	  0.0869047	  0.0499166	   0.117567	 0.0567814	0.000641398	  0.0615706	  0.0114514	 0.00431155	  0.0159011	 0.00527212	  0.0153757	  0.0226008	 0.00282704	   0.120419	 0.00168014	  0.0678783	 0.00577011	  0.0815285	0.000400139	 0.00124906	   0.013473	  0.0001239	 0.00327214	0.000384825	2.72581e-05	1.60369e-16	3.31594e-07	3.41605e-10	4.92917e-14	          1.10431e-05	8.46053e-48	#_19        
   89	1	1	0	0	 25	 8.9159e-65	 3.48372e-05	9.12274e-05	   0.0413578	  0.0631215	  0.0163431	  0.0127932	   0.003583	0.000287515	  0.0576345	  0.0201477	 0.00103366	  0.0700207	 0.00299116	  0.0164649	  0.0400101	  0.0437612	0.00530902	  0.0125846	  0.0532037	0.000771683	  0.0824626	  0.0184004	  0.0111663	 0.00913342	 0.00671337	  0.0763269	 0.00661902	  0.0473532	  0.0231343	0.000261418	  0.0228038	 0.00305404	  0.0895356	2.76845e-07	4.82246e-05	 0.00168441	  0.0146358	 0.00151114	  0.0420175	1.27077e-06	0.000246033	4.74669e-05	            0.0812987	1.75274e-36	#_20        
   91	1	1	0	0	 25	2.00011e-13	 4.8249e-111	   0.004193	  0.00902365	  0.0284411	 0.00371665	 0.00123579	 0.00575481	   0.063906	  0.0508079	  0.0691295	  0.0686797	   0.130056	  0.0316317	  0.0147013	   0.035452	  0.0248621	 0.0270838	 0.00627674	  0.0968263	  0.0271578	 4.1667e-08	 0.00521014	 0.00533063	  0.0908639	 0.00295917	0.000820636	 0.00959334	  0.0146558	  0.0100883	  0.0614736	 0.00999635	  0.0015298	   0.047493	  0.0331687	 3.5821e-05	5.21803e-08	7.67816e-05	0.000131089	1.64078e-07	 0.00763283	2.98441e-17	3.60083e-06	           1.3213e-20	 2.2967e-12	#_21        
   93	1	1	0	0	 25	 0.00534435	 1.18963e-17	 0.00862137	   0.0211447	 0.00395379	8.84799e-05	5.51223e-06	  0.0172265	  0.0249182	  0.0291476	   0.047498	  0.0563446	  0.0236341	  0.0439472	  0.0354302	  0.0448193	  0.0469084	   0.11246	  0.0438841	  0.0859886	  0.0375552	  0.0907756	  0.0296226	  0.0235079	  0.0121395	0.000814267	 0.00197848	  0.0353172	  0.0107701	  0.0387666	  0.0206645	 0.00115647	  0.0122569	3.59217e-07	0.000983841	 0.00763714	2.05379e-05	9.75611e-13	  0.0239747	8.05651e-06	1.41436e-13	1.02095e-31	2.22994e-27	          3.09781e-60	0.000684908	#_22        
   95	1	1	0	0	 25	4.03602e-59	 9.83509e-42	1.97271e-13	 1.05666e-16	4.83598e-07	  0.0154694	 4.0761e-05	 0.00151379	0.000538888	  0.0361599	  0.0999076	  0.0594413	 0.00106509	  0.0159429	  0.0483389	  0.0239494	  0.0174768	 0.0377096	  0.0373938	  0.0715767	 0.00208987	  0.0120414	  0.0186084	  0.0540445	  0.0331784	  0.0390983	   0.154253	  0.0324612	8.68873e-05	  0.0230902	 0.00244316	0.000726098	  0.0315565	  0.0348664	   0.046871	  0.0352646	 0.00907495	2.61875e-06	1.57695e-10	 0.00076883	3.65898e-19	2.79031e-53	 0.00293982	          8.42769e-06	1.53615e-24	#_23        
   97	1	1	0	0	 25	 2.4138e-14	  1.0237e-06	5.51544e-07	  0.00231777	 0.00445747	  0.0543096	0.000134363	 0.00696836	  0.0277336	  0.0483553	   0.015464	  0.0149313	  0.0368802	 0.00746645	  0.0109947	  0.0775217	  0.0341186	0.00533829	    0.20544	  0.0628859	  0.0965773	  0.0513756	   0.023665	  0.0912349	 0.00471858	  0.0044842	 0.00598388	 0.00264879	  0.0353567	  0.0035044	 0.00208063	 0.00139278	0.000905749	  0.0574248	0.000557911	5.15311e-05	 0.00155836	4.11573e-06	8.43285e-11	9.46346e-07	8.71689e-10	1.18988e-20	2.02093e-13	           0.00115479	1.20603e-08	#_24        
   99	1	1	0	0	 25	2.88478e-85	 8.76203e-05	3.21576e-06	  0.00608364	 0.00133321	9.95778e-07	2.09608e-05	 0.00118123	  0.0948496	  0.0737434	  0.0244351	  0.0253304	  0.0157384	   0.104342	   0.108676	  0.0536244	 0.00965481	  0.079104	  0.0180042	  0.0378621	  0.0391509	  0.0424201	 0.00432447	  0.0100955	    0.11759	  0.0178454	 0.00418647	  0.0069619	  0.0382066	 0.00207909	0.000207139	0.000290272	 0.00196555	 0.00338867	8.37246e-05	  0.0512524	 0.00274858	8.93702e-06	4.26499e-09	 0.00311467	5.13164e-06	3.61983e-08	1.16574e-07	          5.32011e-50	2.80904e-12	#_25        
   75	1	2	0	0	100	0.000299497	 2.69562e-05	2.11431e-23	  0.00169965	0.000559059	    0.02907	  0.0678832	  0.0358473	  0.0440141	  0.0209014	  0.0490732	  0.0660646	  0.0884197	   0.060664	  0.0699948	  0.0147762	  0.0209854	 0.0151133	  0.0770238	  0.0162663	  0.0102632	  0.0455954	  0.0339727	  0.0294171	  0.0121665	  0.0193652	  0.0112208	  0.0220659	  0.0227827	 0.00917314	  0.0293058	 0.00377526	 0.00937086	  0.0183923	  0.0141547	 0.00371749	 0.00763865	  0.0151273	 0.00219613	 0.00155725	5.56664e-05	3.49757e-06	4.49683e-09	          3.41634e-10	4.35262e-14	#_26        
   77	1	2	0	0	100	0.000698764	 7.60971e-06	1.12515e-08	   0.0121979	  0.0250224	  0.0424484	  0.0616138	   0.169604	   0.025984	 0.00919885	   0.026366	  0.0463224	  0.0376748	  0.0617319	   0.007867	  0.0146628	  0.0422719	 0.0307954	  0.0427298	  0.0309348	  0.0188293	  0.0225183	  0.0164089	  0.0305689	  0.0388181	 0.00805169	   0.011614	   0.023787	  0.0211933	 0.00636083	  0.0149676	 0.00229448	  0.0128925	  0.0236838	  0.0231587	 0.00576041	 0.00395055	0.000327115	1.64405e-05	  0.0236186	8.77107e-10	0.000823037	 0.00222369	          7.89918e-47	3.28111e-07	#_27        
   79	1	2	0	0	100	1.41246e-08	  0.00299832	4.04244e-40	 6.14604e-05	 0.00732113	  0.0292763	  0.0469079	  0.0716595	  0.0363382	  0.0122857	   0.011047	  0.0433769	  0.0679505	  0.0581108	  0.0266678	  0.0591737	  0.0760231	  0.017982	   0.029737	  0.0244706	  0.0665047	  0.0406718	  0.0225002	   0.040172	  0.0196689	   0.011576	  0.0183528	 0.00696339	  0.0206654	   0.022161	 0.00355826	 0.00302259	   0.017846	  0.0197075	 0.00100597	  0.0245056	 0.00133699	 0.00459596	0.000439458	0.000129434	 0.00353916	  0.0229653	5.70131e-17	           3.9783e-06	 0.00671951	#_28        
   81	1	2	0	0	100	0.000782326	  0.00464788	1.17241e-27	 6.39755e-07	  0.0195813	   0.027461	  0.0227044	  0.0765059	  0.0307566	  0.0246389	  0.0242906	  0.0635123	  0.0309611	  0.0354131	  0.0424999	  0.0575717	  0.0118351	 0.0136857	  0.0228934	  0.0464862	  0.0507231	  0.0385717	  0.0462066	  0.0244769	  0.0255136	  0.0333316	   0.014174	  0.0200911	  0.0190537	  0.0216113	  0.0278797	  0.0436246	  0.0211336	  0.0143358	  0.0209815	  0.0114744	 0.00436638	0.000956705	4.46929e-10	0.000986886	2.10212e-09	0.000615815	 0.00180612	           0.00185643	5.16535e-07	#_29        
   83	1	2	0	0	100	 0.00187192	  0.00105444	2.98202e-17	 1.03795e-10	  0.0144906	  0.0212341	  0.0108876	  0.0137776	 0.00789243	  0.0170911	  0.0649756	   0.084855	  0.0719535	  0.0128527	  0.0522238	  0.0592097	   0.087683	 0.0470029	  0.0429404	  0.0242553	   0.014235	  0.0147447	  0.0308721	  0.0290973	  0.0479661	  0.0290648	  0.0375376	  0.0212284	  0.0461722	  0.0225591	  0.0114245	  0.0128471	 0.00614592	 0.00706607	 0.00833641	 0.00161926	   0.019402	0.000196629	 0.00304159	0.000148184	5.20597e-09	3.16245e-10	1.65752e-05	          3.62558e-12	2.68793e-05	#_30        
